IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
154.36.178.199,28620,true,NRT,亚太,日本东京,119 ms,7015 kB/s
154.9.241.42,14057,true,LAX,北美洲,美国洛杉矶,3 ms,6888 kB/s
154.9.241.42,37576,true,LAX,北美洲,美国洛杉矶,1 ms,6833 kB/s
154.9.241.42,42982,true,LAX,北美洲,美国洛杉矶,1 ms,6805 kB/s
154.40.35.54,13568,true,LAX,北美洲,美国洛杉矶,1 ms,6804 kB/s
154.9.241.42,31074,true,LAX,北美洲,美国洛杉矶,1 ms,6743 kB/s
154.9.241.42,54145,true,LAX,北美洲,美国洛杉矶,3 ms,6740 kB/s
154.9.241.42,22324,true,LAX,北美洲,美国洛杉矶,0 ms,6534 kB/s
154.9.241.42,45577,true,LAX,北美洲,美国洛杉矶,0 ms,6522 kB/s
154.9.241.42,40300,true,LAX,北美洲,美国洛杉矶,1 ms,6462 kB/s
154.9.241.42,29264,true,LAX,北美洲,美国洛杉矶,0 ms,6394 kB/s
154.9.241.42,19573,true,LAX,北美洲,美国洛杉矶,0 ms,6360 kB/s
23.144.124.190,443,true,LAX,北美洲,美国洛杉矶,1 ms,6355 kB/s
154.36.156.141,47293,true,NRT,亚太,日本东京,112 ms,6279 kB/s
154.9.241.42,47835,true,LAX,北美洲,美国洛杉矶,1 ms,6258 kB/s
154.9.241.42,22960,true,LAX,北美洲,美国洛杉矶,1 ms,6226 kB/s
154.9.241.42,21459,true,LAX,北美洲,美国洛杉矶,0 ms,6171 kB/s
72.249.200.196,17696,true,VIE,欧洲,奥地利维也纳,144 ms,6155 kB/s
154.9.241.42,41296,true,LAX,北美洲,美国洛杉矶,0 ms,6146 kB/s
154.9.241.42,35761,true,LAX,北美洲,美国洛杉矶,0 ms,6122 kB/s
154.9.241.42,11662,true,LAX,北美洲,美国洛杉矶,1 ms,6072 kB/s
154.9.241.42,50323,true,LAX,北美洲,美国洛杉矶,1 ms,6043 kB/s
154.9.241.42,12907,true,LAX,北美洲,美国洛杉矶,1 ms,6042 kB/s
154.9.241.42,35449,true,LAX,北美洲,美国洛杉矶,1 ms,6038 kB/s
154.9.241.42,30546,true,LAX,北美洲,美国洛杉矶,0 ms,5987 kB/s
154.44.10.103,25268,true,LAX,北美洲,美国洛杉矶,1 ms,5949 kB/s
154.9.241.42,59242,true,LAX,北美洲,美国洛杉矶,1 ms,5908 kB/s
154.64.251.33,1400,true,HKG,亚太,香港,153 ms,5897 kB/s
154.36.130.89,46500,true,LAX,北美洲,美国洛杉矶,2 ms,5846 kB/s
154.36.130.55,25829,true,LAX,北美洲,美国洛杉矶,1 ms,5843 kB/s
154.36.130.55,56250,true,LAX,北美洲,美国洛杉矶,1 ms,5836 kB/s
154.36.130.89,52596,true,LAX,北美洲,美国洛杉矶,3 ms,5829 kB/s
154.36.130.60,54374,true,LAX,北美洲,美国洛杉矶,0 ms,5823 kB/s
154.9.241.42,47381,true,LAX,北美洲,美国洛杉矶,1 ms,5821 kB/s
154.36.130.71,58387,true,LAX,北美洲,美国洛杉矶,1 ms,5820 kB/s
154.36.130.63,11450,true,LAX,北美洲,美国洛杉矶,0 ms,5819 kB/s
154.36.130.71,26308,true,LAX,北美洲,美国洛杉矶,1 ms,5815 kB/s
154.36.130.71,51528,true,LAX,北美洲,美国洛杉矶,1 ms,5814 kB/s
154.36.130.55,59148,true,LAX,北美洲,美国洛杉矶,1 ms,5811 kB/s
154.36.130.89,54785,true,LAX,北美洲,美国洛杉矶,1 ms,5808 kB/s
154.36.130.89,56260,true,LAX,北美洲,美国洛杉矶,1 ms,5808 kB/s
154.36.130.60,11450,true,LAX,北美洲,美国洛杉矶,3 ms,5807 kB/s
154.36.130.55,51555,true,LAX,北美洲,美国洛杉矶,1 ms,5804 kB/s
154.36.130.60,36488,true,LAX,北美洲,美国洛杉矶,1 ms,5802 kB/s
154.36.130.55,20135,true,LAX,北美洲,美国洛杉矶,1 ms,5801 kB/s
154.36.130.89,35324,true,LAX,北美洲,美国洛杉矶,1 ms,5795 kB/s
154.36.130.87,30673,true,LAX,北美洲,美国洛杉矶,1 ms,5793 kB/s
154.36.130.71,50664,true,LAX,北美洲,美国洛杉矶,1 ms,5786 kB/s
154.36.130.60,46500,true,LAX,北美洲,美国洛杉矶,1 ms,5782 kB/s
154.9.241.42,43389,true,LAX,北美洲,美国洛杉矶,0 ms,5779 kB/s
154.36.130.60,46544,true,LAX,北美洲,美国洛杉矶,1 ms,5776 kB/s
154.36.130.89,36488,true,LAX,北美洲,美国洛杉矶,1 ms,5774 kB/s
154.36.130.87,20614,true,LAX,北美洲,美国洛杉矶,1 ms,5763 kB/s
154.36.130.71,57845,true,LAX,北美洲,美国洛杉矶,2 ms,5752 kB/s
154.36.130.89,30515,true,LAX,北美洲,美国洛杉矶,1 ms,5751 kB/s
154.36.130.89,13214,true,LAX,北美洲,美国洛杉矶,1 ms,5747 kB/s
154.36.130.63,46125,true,LAX,北美洲,美国洛杉矶,1 ms,5744 kB/s
154.36.130.87,25387,true,LAX,北美洲,美国洛杉矶,2 ms,5743 kB/s
154.36.130.71,16116,true,LAX,北美洲,美国洛杉矶,1 ms,5742 kB/s
154.9.241.42,46210,true,LAX,北美洲,美国洛杉矶,1 ms,5740 kB/s
154.36.130.71,46987,true,LAX,北美洲,美国洛杉矶,1 ms,5739 kB/s
154.9.241.42,56035,true,LAX,北美洲,美国洛杉矶,1 ms,5735 kB/s
154.36.130.87,21706,true,LAX,北美洲,美国洛杉矶,1 ms,5727 kB/s
154.36.130.55,37921,true,LAX,北美洲,美国洛杉矶,1 ms,5723 kB/s
154.36.130.60,51771,true,LAX,北美洲,美国洛杉矶,1 ms,5713 kB/s
154.36.130.71,23834,true,LAX,北美洲,美国洛杉矶,1 ms,5708 kB/s
154.36.130.89,46544,true,LAX,北美洲,美国洛杉矶,1 ms,5705 kB/s
154.12.59.30,27290,true,LAX,北美洲,美国洛杉矶,1 ms,5698 kB/s
154.36.130.55,20128,true,LAX,北美洲,美国洛杉矶,1 ms,5696 kB/s
154.36.130.60,56260,true,LAX,北美洲,美国洛杉矶,1 ms,5694 kB/s
154.36.130.55,43505,true,LAX,北美洲,美国洛杉矶,1 ms,5692 kB/s
154.36.130.55,44130,true,LAX,北美洲,美国洛杉矶,1 ms,5692 kB/s
154.36.130.71,18934,true,LAX,北美洲,美国洛杉矶,1 ms,5684 kB/s
154.36.130.89,46125,true,LAX,北美洲,美国洛杉矶,1 ms,5671 kB/s
154.40.35.57,24845,true,LAX,北美洲,美国洛杉矶,4 ms,5668 kB/s
154.64.238.226,29728,true,LAX,北美洲,美国洛杉矶,3 ms,5667 kB/s
154.36.130.71,14117,true,LAX,北美洲,美国洛杉矶,1 ms,5662 kB/s
154.9.241.42,44545,true,LAX,北美洲,美国洛杉矶,0 ms,5657 kB/s
154.36.130.87,22639,true,LAX,北美洲,美国洛杉矶,1 ms,5656 kB/s
206.223.84.86,28013,true,LAX,北美洲,美国洛杉矶,1 ms,5655 kB/s
154.36.130.60,35324,true,LAX,北美洲,美国洛杉矶,1 ms,5652 kB/s
72.249.203.3,36817,true,LAX,北美洲,美国洛杉矶,1 ms,5648 kB/s
154.36.130.63,54374,true,LAX,北美洲,美国洛杉矶,1 ms,5643 kB/s
72.249.203.3,51036,true,LAX,北美洲,美国洛杉矶,1 ms,5643 kB/s
154.36.130.63,54785,true,LAX,北美洲,美国洛杉矶,2 ms,5634 kB/s
154.36.130.87,42102,true,LAX,北美洲,美国洛杉矶,1 ms,5625 kB/s
154.9.241.42,52974,true,LAX,北美洲,美国洛杉矶,1 ms,5624 kB/s
154.36.130.87,30799,true,LAX,北美洲,美国洛杉矶,1 ms,5623 kB/s
154.9.241.42,13977,true,LAX,北美洲,美国洛杉矶,0 ms,5623 kB/s
154.36.130.87,48753,true,LAX,北美洲,美国洛杉矶,1 ms,5609 kB/s
154.36.130.55,34320,true,LAX,北美洲,美国洛杉矶,1 ms,5606 kB/s
154.9.241.42,51692,true,LAX,北美洲,美国洛杉矶,0 ms,5605 kB/s
154.36.130.63,36488,true,LAX,北美洲,美国洛杉矶,1 ms,5587 kB/s
154.36.130.71,18696,true,LAX,北美洲,美国洛杉矶,1 ms,5576 kB/s
72.249.203.3,56351,true,LAX,北美洲,美国洛杉矶,14 ms,5564 kB/s
154.36.130.63,46544,true,LAX,北美洲,美国洛杉矶,1 ms,5563 kB/s
154.9.241.42,16224,true,LAX,北美洲,美国洛杉矶,0 ms,5560 kB/s
154.12.59.31,24678,true,LAX,北美洲,美国洛杉矶,2 ms,5558 kB/s
72.249.203.3,58691,true,LAX,北美洲,美国洛杉矶,2 ms,5507 kB/s
154.36.130.87,15656,true,LAX,北美洲,美国洛杉矶,1 ms,5502 kB/s
154.36.130.87,48846,true,LAX,北美洲,美国洛杉矶,1 ms,5452 kB/s
154.36.130.63,35324,true,LAX,北美洲,美国洛杉矶,1 ms,5443 kB/s
154.36.130.89,51771,true,LAX,北美洲,美国洛杉矶,1 ms,5415 kB/s
72.249.203.3,60877,true,LAX,北美洲,美国洛杉矶,1 ms,5414 kB/s
154.12.59.223,26262,true,LAX,北美洲,美国洛杉矶,1 ms,5385 kB/s
154.36.130.63,56260,true,LAX,北美洲,美国洛杉矶,1 ms,5372 kB/s
154.36.163.173,38909,true,HKG,亚太,香港,157 ms,5359 kB/s
72.249.203.3,54768,true,LAX,北美洲,美国洛杉矶,1 ms,5275 kB/s
154.9.241.42,24367,true,LAX,北美洲,美国洛杉矶,5 ms,5265 kB/s
154.9.241.42,24737,true,LAX,北美洲,美国洛杉矶,1 ms,5250 kB/s
154.36.130.60,13214,true,LAX,北美洲,美国洛杉矶,1 ms,5242 kB/s
154.9.241.42,59538,true,LAX,北美洲,美国洛杉矶,0 ms,5233 kB/s
23.144.116.106,443,true,LAX,北美洲,美国洛杉矶,2 ms,5208 kB/s
154.64.238.220,11251,true,QRO,北美洲,Queretaro,1 ms,5197 kB/s
154.36.153.189,4432,true,NRT,亚太,日本东京,106 ms,5181 kB/s
154.9.241.42,54954,true,LAX,北美洲,美国洛杉矶,1 ms,5143 kB/s
38.246.245.68,12807,true,LAX,北美洲,美国洛杉矶,1 ms,5143 kB/s
154.64.238.220,11504,true,QRO,北美洲,Queretaro,1 ms,5101 kB/s
154.36.130.87,54510,true,LAX,北美洲,美国洛杉矶,1 ms,4999 kB/s
154.9.241.42,11786,true,LAX,北美洲,美国洛杉矶,1 ms,4987 kB/s
70.39.180.99,20000,true,HKG,亚太,香港,163 ms,4962 kB/s
154.9.241.42,51424,true,LAX,北美洲,美国洛杉矶,1 ms,4952 kB/s
154.64.251.33,1017,true,HKG,亚太,香港,162 ms,4788 kB/s
154.64.246.165,27015,true,HKG,亚太,香港,158 ms,4645 kB/s
154.36.130.87,19185,true,LAX,北美洲,美国洛杉矶,1 ms,4499 kB/s
154.40.43.26,13140,true,LAX,北美洲,美国洛杉矶,2 ms,4481 kB/s
154.36.130.60,30515,true,LAX,北美洲,美国洛杉矶,0 ms,4440 kB/s
38.246.248.193,15151,true,HKG,亚太,香港,164 ms,4439 kB/s
38.22.94.84,10902,true,HKG,亚太,香港,152 ms,4274 kB/s
154.36.179.170,51120,true,NRT,亚太,日本东京,106 ms,4221 kB/s
154.21.203.188,10808,true,CGK,亚太,印度尼西亚雅加达,155 ms,4196 kB/s
38.175.192.69,42471,true,HKG,亚太,香港,156 ms,4148 kB/s
64.81.113.62,21040,true,NRT,亚太,日本东京,110 ms,4098 kB/s
154.36.130.63,51771,true,LAX,北美洲,美国洛杉矶,1 ms,4085 kB/s
154.37.223.220,51198,true,HKG,亚太,香港,156 ms,4081 kB/s
154.36.130.55,33434,true,LAX,北美洲,美国洛杉矶,1 ms,3918 kB/s
38.22.88.99,29030,true,HKG,亚太,香港,157 ms,3619 kB/s
154.21.201.83,443,true,HKG,亚太,香港,160 ms,3595 kB/s
154.37.223.220,39738,true,HKG,亚太,香港,157 ms,3417 kB/s
154.9.26.92,32964,true,LAX,北美洲,美国洛杉矶,2 ms,3383 kB/s
154.40.58.100,8848,true,LAX,北美洲,美国洛杉矶,7 ms,3380 kB/s
154.9.26.69,587,true,LAX,北美洲,美国洛杉矶,2 ms,3373 kB/s
154.36.130.63,46500,true,LAX,北美洲,美国洛杉矶,2 ms,3267 kB/s
154.64.246.77,40064,true,HKG,亚太,香港,150 ms,3206 kB/s
154.64.246.77,41077,true,HKG,亚太,香港,157 ms,3199 kB/s
154.64.246.84,51157,true,HKG,亚太,香港,159 ms,3198 kB/s
154.64.246.77,26261,true,HKG,亚太,香港,157 ms,3198 kB/s
154.64.246.77,18534,true,HKG,亚太,香港,149 ms,3195 kB/s
154.64.246.77,47186,true,HKG,亚太,香港,157 ms,3194 kB/s
154.64.246.201,47518,true,HKG,亚太,香港,167 ms,3193 kB/s
154.64.246.77,51975,true,HKG,亚太,香港,156 ms,3191 kB/s
154.64.246.77,33946,true,HKG,亚太,香港,160 ms,3190 kB/s
154.64.246.77,48950,true,HKG,亚太,香港,168 ms,3189 kB/s
154.64.246.84,52545,true,HKG,亚太,香港,161 ms,3186 kB/s
154.64.246.84,14256,true,HKG,亚太,香港,155 ms,3185 kB/s
154.64.246.84,58270,true,HKG,亚太,香港,155 ms,3180 kB/s
154.64.246.84,15302,true,HKG,亚太,香港,156 ms,3180 kB/s
154.64.246.84,10248,true,HKG,亚太,香港,156 ms,3180 kB/s
154.64.246.201,24134,true,HKG,亚太,香港,160 ms,3178 kB/s
154.64.246.84,54644,true,HKG,亚太,香港,168 ms,3171 kB/s
154.64.246.84,33803,true,HKG,亚太,香港,160 ms,3168 kB/s
154.64.246.201,26265,true,HKG,亚太,香港,158 ms,3165 kB/s
154.64.246.84,44367,true,HKG,亚太,香港,157 ms,3155 kB/s
154.64.246.201,11333,true,HKG,亚太,香港,157 ms,3151 kB/s
38.175.193.37,28584,true,HKG,亚太,香港,165 ms,3149 kB/s
154.36.130.63,13214,true,LAX,北美洲,美国洛杉矶,1 ms,3147 kB/s
154.64.246.201,17074,true,HKG,亚太,香港,149 ms,3142 kB/s
154.64.246.84,18794,true,HKG,亚太,香港,154 ms,3142 kB/s
154.36.130.87,25841,true,LAX,北美洲,美国洛杉矶,1 ms,3137 kB/s
154.64.246.84,30616,true,HKG,亚太,香港,174 ms,3125 kB/s
38.175.193.37,59584,true,HKG,亚太,香港,164 ms,3116 kB/s
154.64.246.77,16921,true,HKG,亚太,香港,150 ms,3115 kB/s
154.64.246.201,52483,true,HKG,亚太,香港,159 ms,3100 kB/s
154.36.162.246,13960,true,HKG,亚太,香港,154 ms,3100 kB/s
154.36.162.246,10945,true,HKG,亚太,香港,160 ms,3096 kB/s
154.64.246.84,20142,true,HKG,亚太,香港,164 ms,3092 kB/s
154.36.130.87,56165,true,LAX,北美洲,美国洛杉矶,1 ms,3089 kB/s
154.64.225.166,20009,true,LAX,北美洲,美国洛杉矶,2 ms,3082 kB/s
154.64.246.201,49236,true,HKG,亚太,香港,156 ms,3065 kB/s
154.64.246.84,53343,true,HKG,亚太,香港,170 ms,3055 kB/s
154.64.246.201,35614,true,HKG,亚太,香港,157 ms,3050 kB/s
154.64.246.201,56397,true,HKG,亚太,香港,155 ms,3049 kB/s
154.64.246.201,39314,true,HKG,亚太,香港,157 ms,3038 kB/s
154.36.162.246,15232,true,HKG,亚太,香港,160 ms,3035 kB/s
154.64.246.201,20060,true,HKG,亚太,香港,155 ms,3029 kB/s
154.64.246.201,48847,true,HKG,亚太,香港,157 ms,3028 kB/s
154.64.246.84,30957,true,HKG,亚太,香港,159 ms,2996 kB/s
154.36.162.246,32200,true,HKG,亚太,香港,164 ms,2977 kB/s
38.76.150.82,10013,true,LHR,欧洲,英国伦敦,227 ms,2958 kB/s
154.64.246.84,52839,true,HKG,亚太,香港,157 ms,2927 kB/s
154.64.246.201,19904,true,HKG,亚太,香港,155 ms,2926 kB/s
154.36.162.246,33871,true,HKG,亚太,香港,158 ms,2885 kB/s
206.223.84.121,29031,true,LAX,北美洲,美国洛杉矶,1 ms,2844 kB/s
154.36.162.246,39563,true,HKG,亚太,香港,154 ms,2825 kB/s
154.64.246.84,49044,true,HKG,亚太,香港,160 ms,2734 kB/s
154.37.216.141,18666,true,HKG,亚太,香港,160 ms,2730 kB/s
154.44.27.69,29760,true,HKG,亚太,香港,157 ms,2721 kB/s
154.37.216.141,45714,true,HKG,亚太,香港,158 ms,2710 kB/s
154.44.27.69,51132,true,HKG,亚太,香港,153 ms,2707 kB/s
154.44.27.69,49266,true,HKG,亚太,香港,152 ms,2691 kB/s
154.36.162.246,42911,true,HKG,亚太,香港,157 ms,2686 kB/s
154.37.216.192,22598,true,HKG,亚太,香港,162 ms,2673 kB/s
154.37.216.141,13702,true,HKG,亚太,香港,164 ms,2665 kB/s
154.37.216.141,28719,true,HKG,亚太,香港,166 ms,2653 kB/s
154.44.27.69,53432,true,HKG,亚太,香港,160 ms,2651 kB/s
154.37.216.141,32327,true,HKG,亚太,香港,166 ms,2646 kB/s
154.37.216.141,23221,true,HKG,亚太,香港,157 ms,2644 kB/s
154.44.27.138,20752,true,HKG,亚太,香港,162 ms,2634 kB/s
154.37.216.192,56027,true,HKG,亚太,香港,159 ms,2630 kB/s
154.64.246.84,56046,true,HKG,亚太,香港,158 ms,2627 kB/s
154.44.27.138,41265,true,HKG,亚太,香港,158 ms,2612 kB/s
70.39.206.127,21505,true,HKG,亚太,香港,158 ms,2612 kB/s
154.37.216.141,43840,true,HKG,亚太,香港,159 ms,2604 kB/s
38.22.94.220,38395,true,HKG,亚太,香港,158 ms,2602 kB/s
154.37.216.141,55044,true,HKG,亚太,香港,158 ms,2594 kB/s
154.44.27.205,48274,true,HKG,亚太,香港,150 ms,2583 kB/s
154.44.27.69,29116,true,HKG,亚太,香港,159 ms,2583 kB/s
154.44.27.69,46263,true,HKG,亚太,香港,154 ms,2580 kB/s
70.39.206.130,1777,true,HKG,亚太,香港,157 ms,2571 kB/s
154.37.216.141,59178,true,HKG,亚太,香港,159 ms,2570 kB/s
154.37.216.141,48037,true,HKG,亚太,香港,151 ms,2570 kB/s
154.37.216.141,33265,true,HKG,亚太,香港,152 ms,2566 kB/s
154.44.27.138,52961,true,HKG,亚太,香港,157 ms,2564 kB/s
154.37.216.192,10436,true,HKG,亚太,香港,159 ms,2562 kB/s
154.44.27.138,32527,true,HKG,亚太,香港,154 ms,2562 kB/s
154.44.27.69,55883,true,HKG,亚太,香港,157 ms,2560 kB/s
154.44.27.69,59743,true,HKG,亚太,香港,158 ms,2558 kB/s
154.44.27.138,34357,true,HKG,亚太,香港,163 ms,2554 kB/s
38.22.92.72,34045,true,HKG,亚太,香港,155 ms,2543 kB/s
154.44.27.69,22602,true,HKG,亚太,香港,162 ms,2539 kB/s
154.44.27.138,28421,true,HKG,亚太,香港,154 ms,2535 kB/s
154.37.216.141,52062,true,HKG,亚太,香港,161 ms,2534 kB/s
38.246.249.221,31996,true,SIN,亚太,新加坡,160 ms,2524 kB/s
154.64.246.84,57068,true,HKG,亚太,香港,157 ms,2521 kB/s
154.44.27.205,40064,true,HKG,亚太,香港,169 ms,2516 kB/s
154.44.27.69,43874,true,HKG,亚太,香港,156 ms,2508 kB/s
154.37.216.192,54019,true,HKG,亚太,香港,157 ms,2462 kB/s
154.44.27.134,59032,true,HKG,亚太,香港,159 ms,2457 kB/s
154.37.216.192,50775,true,HKG,亚太,香港,149 ms,2452 kB/s
154.64.246.84,26359,true,HKG,亚太,香港,155 ms,2452 kB/s
154.44.27.138,10868,true,HKG,亚太,香港,155 ms,2449 kB/s
154.44.27.69,53171,true,HKG,亚太,香港,164 ms,2445 kB/s
154.37.216.192,20576,true,HKG,亚太,香港,160 ms,2407 kB/s
154.64.246.84,20775,true,HKG,亚太,香港,163 ms,2394 kB/s
154.44.27.69,20025,true,HKG,亚太,香港,165 ms,2385 kB/s
154.44.27.69,54734,true,HKG,亚太,香港,157 ms,2305 kB/s
154.36.162.246,31550,true,HKG,亚太,香港,156 ms,2296 kB/s
154.37.216.192,39390,true,HKG,亚太,香港,163 ms,2289 kB/s
154.12.46.175,51167,true,LAX,北美洲,美国洛杉矶,4 ms,2273 kB/s
154.36.162.246,32643,true,HKG,亚太,香港,164 ms,2271 kB/s
70.39.201.89,13140,true,LAX,北美洲,美国洛杉矶,166 ms,2262 kB/s
154.40.58.54,443,true,LAX,北美洲,美国洛杉矶,1 ms,2258 kB/s
154.44.27.69,49751,true,HKG,亚太,香港,161 ms,2256 kB/s
154.40.43.247,443,true,LAX,北美洲,美国洛杉矶,1 ms,2251 kB/s
154.36.173.26,28787,true,LAX,北美洲,美国洛杉矶,1 ms,2238 kB/s
154.44.27.205,26261,true,HKG,亚太,香港,163 ms,2223 kB/s
70.39.201.47,13140,true,LAX,北美洲,美国洛杉矶,158 ms,2216 kB/s
154.12.46.175,58657,true,LAX,北美洲,美国洛杉矶,1 ms,2199 kB/s
154.64.246.84,38621,true,HKG,亚太,香港,156 ms,2195 kB/s
154.37.216.192,29159,true,HKG,亚太,香港,163 ms,2180 kB/s
154.12.46.175,30626,true,LAX,北美洲,美国洛杉矶,8 ms,2169 kB/s
154.37.216.192,25160,true,HKG,亚太,香港,157 ms,2161 kB/s
154.37.216.192,26810,true,HKG,亚太,香港,164 ms,2142 kB/s
70.39.201.79,13140,true,LAX,北美洲,美国洛杉矶,159 ms,2142 kB/s
154.44.27.69,44472,true,HKG,亚太,香港,164 ms,2124 kB/s
154.37.216.192,24312,true,HKG,亚太,香港,165 ms,2041 kB/s
154.37.216.192,39177,true,HKG,亚太,香港,165 ms,2030 kB/s
154.12.46.175,36751,true,LAX,北美洲,美国洛杉矶,1 ms,2022 kB/s
154.36.162.246,52105,true,HKG,亚太,香港,162 ms,1963 kB/s
38.175.193.37,38054,true,HKG,亚太,香港,160 ms,1923 kB/s
154.36.162.246,24631,true,HKG,亚太,香港,161 ms,1889 kB/s
154.36.181.182,6013,true,TPE,亚太,台北,110 ms,1823 kB/s
154.36.130.87,35522,true,LAX,北美洲,美国洛杉矶,10 ms,1792 kB/s
38.175.199.33,8443,true,HKG,亚太,香港,164 ms,1769 kB/s
70.39.201.104,13140,true,LAX,北美洲,美国洛杉矶,165 ms,1764 kB/s
154.44.27.134,22340,true,HKG,亚太,香港,160 ms,1736 kB/s
38.246.248.48,27015,true,HKG,亚太,香港,162 ms,1735 kB/s
154.64.246.84,43858,true,HKG,亚太,香港,167 ms,1696 kB/s
154.36.162.246,42864,true,HKG,亚太,香港,160 ms,1653 kB/s
70.39.201.176,13140,true,LAX,北美洲,美国洛杉矶,167 ms,1626 kB/s
154.64.246.84,33922,true,HKG,亚太,香港,155 ms,1586 kB/s
154.44.27.134,24370,true,HKG,亚太,香港,163 ms,1429 kB/s
154.44.27.134,42696,true,HKG,亚太,香港,165 ms,1424 kB/s
154.37.216.192,15948,true,HKG,亚太,香港,160 ms,1412 kB/s
154.44.27.134,27328,true,HKG,亚太,香港,160 ms,1381 kB/s
154.44.27.69,14710,true,HKG,亚太,香港,151 ms,1367 kB/s
154.37.216.192,22925,true,HKG,亚太,香港,165 ms,1354 kB/s
154.44.27.69,58633,true,HKG,亚太,香港,155 ms,1329 kB/s
154.64.247.227,40660,true,HKG,亚太,香港,160 ms,1323 kB/s
38.175.193.37,13299,true,HKG,亚太,香港,157 ms,1286 kB/s
38.246.249.168,14510,true,HKG,亚太,香港,156 ms,1208 kB/s
154.44.27.134,12720,true,HKG,亚太,香港,163 ms,1175 kB/s
154.36.162.246,29454,true,HKG,亚太,香港,151 ms,1174 kB/s
154.44.27.134,45431,true,HKG,亚太,香港,157 ms,1168 kB/s
38.175.193.37,42403,true,HKG,亚太,香港,159 ms,1153 kB/s
154.44.27.134,53960,true,HKG,亚太,香港,160 ms,1137 kB/s
206.223.84.247,443,true,LAX,北美洲,美国洛杉矶,1 ms,1121 kB/s
154.64.246.50,16599,true,HKG,亚太,香港,158 ms,1071 kB/s
154.44.27.134,30677,true,HKG,亚太,香港,171 ms,1061 kB/s
154.44.27.134,16636,true,HKG,亚太,香港,155 ms,1057 kB/s
154.44.27.134,56565,true,HKG,亚太,香港,154 ms,1003 kB/s
154.36.158.202,8848,true,NRT,亚太,日本东京,117 ms,998 kB/s
38.175.193.37,21923,true,HKG,亚太,香港,162 ms,997 kB/s
38.175.193.37,19124,true,HKG,亚太,香港,154 ms,954 kB/s
38.175.196.21,36428,true,HKG,亚太,香港,153 ms,934 kB/s
72.249.200.196,25022,true,EWR,北美洲,美国纽瓦克,1 ms,810 kB/s
38.175.193.37,39477,true,HKG,亚太,香港,167 ms,724 kB/s
38.175.193.37,35884,true,HKG,亚太,香港,163 ms,592 kB/s
38.175.193.37,55941,true,HKG,亚太,香港,166 ms,587 kB/s
154.64.248.134,47255,true,HKG,亚太,香港,158 ms,490 kB/s
14.137.247.14,22025,true,NRT,亚太,日本东京,116 ms,326 kB/s
154.21.202.114,8443,true,HKG,亚太,香港,155 ms,162 kB/s
154.37.222.28,17010,true,TPE,亚太,台北,155 ms,101 kB/s
154.37.222.28,17002,true,TPE,亚太,台北,154 ms,100 kB/s
154.37.222.28,17001,true,TPE,亚太,台北,159 ms,99 kB/s
154.37.223.224,21549,true,HKG,亚太,香港,153 ms,99 kB/s
154.37.222.28,17011,true,NRT,亚太,日本东京,161 ms,99 kB/s
154.37.222.28,17003,true,HKG,亚太,香港,155 ms,95 kB/s
154.37.222.28,17006,true,HKG,亚太,香港,153 ms,94 kB/s
154.37.222.28,61000,true,LAX,北美洲,美国洛杉矶,157 ms,89 kB/s
154.37.222.28,17008,true,LAX,北美洲,美国洛杉矶,160 ms,86 kB/s
154.37.222.28,17004,true,HKG,亚太,香港,157 ms,82 kB/s
154.37.222.28,61001,true,LAX,北美洲,美国洛杉矶,156 ms,73 kB/s
154.37.222.28,61003,true,SIN,亚太,新加坡,163 ms,69 kB/s
154.9.248.234,57741,true,LAX,北美洲,美国洛杉矶,1 ms,60 kB/s
38.22.91.223,587,true,HKG,亚太,香港,152 ms,36 kB/s
154.40.33.86,2053,true,LAX,北美洲,美国洛杉矶,1 ms,3 kB/s
154.36.156.26,8080,true,NRT,亚太,日本东京,108 ms,1 kB/s
154.36.163.152,30005,true,HKG,亚太,香港,160 ms,0 kB/s
154.12.45.233,16741,true,QRO,北美洲,Queretaro,1 ms,0 kB/s
154.40.38.241,14617,true,LAX,北美洲,美国洛杉矶,0 ms,0 kB/s
154.36.129.38,27826,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
154.9.241.42,23257,true,LAX,北美洲,美国洛杉矶,0 ms,0 kB/s
38.207.182.193,45479,true,LAX,北美洲,美国洛杉矶,0 ms,0 kB/s
154.37.211.237,19228,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
38.207.170.181,53982,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
154.37.208.250,40477,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
154.9.230.97,14089,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
23.144.116.119,64413,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
64.81.114.106,7123,true,NRT,亚太,日本东京,112 ms,0 kB/s
14.137.247.236,27310,true,NRT,亚太,日本东京,112 ms,0 kB/s
72.249.200.30,37661,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
154.40.36.86,43007,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
154.9.238.153,10003,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
38.207.171.140,20037,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
154.12.47.159,20567,true,LAX,北美洲,美国洛杉矶,1 ms,0 kB/s
